;meta[language=en]
; id      |key(hex)|key(str)| text
2116942368|f832d840||You've learned to manage your resources more efficiently and can create an additional bomb with a $I$% chance for a third bomb from the same ingredients.
2116942369|bf50dee3||Increases maximum Toxicity by $I$ and Adrenaline by $I$.
2116942370|2acafdaf||Increases maximum Toxicity by $I$ and Adrenaline by $I$.
2116942371|2acafdb0||Increases maximum Toxicity by $I$ and Adrenaline by $I$.
2116942372|0303f893||Cleared toxicity is gained back as Adrenaline while in combat, and toxicity is cleared $I$% faster when it exceeds the safe threshold.
2116942373|5d7b19ff||Cleared toxicity is gained back as Adrenaline while in combat, and toxicity is cleared $I$% faster when it exceeds the safe threshold.
2116942374|5d7b0434||Cleared toxicity is gained back as Adrenaline while in combat, and toxicity is cleared $I$% faster when it exceeds the safe threshold.
2116942375|6746614d||Nigredo Dominance
2116942376|0004ba30||Rubedo Dominance
2116942377|412e7618||Albedo Dominance
2116942378|31002e84||Dominant
2116942379|006e1d3e||No alternate ingredient found.
2116942380|51517d52||reduce the toxicity of each potion imbibed by 20%
2116942381|51517d53||significantly increase vitality regeneration
2116942382|51517d54||increase damage dealt by 10%
2116942383|42e82b41||Potions in which all ingredients contain this secondary substance will
2116942384|42e82b42||in addition to their standard effect.
2116942385|23620f7c||Primary substance
2116942386|23620f7d||Rich source of
2116942387|23620f7e||Weak source of
2116942388|23620f7f||Moderate source of
2116942389|96ecaa44||Pure distillate
2116942390|96ecaa45||Strong alcohol
2116942391|96ecaa46||Mild alcohol
2116942392|96ecaa47||High quality base
2116942393|96ecaa48||Quality base
2116942394|96ecaa49||Standard base
2116942395|96ecaa4a||High quality powder
2116942396|96ecaa4b||Quality powder
2116942397|96ecaa4c||Standard powder
2116942398|85e104a2||Obtained
2116942399|2d9ed391||Item Processed
2116942400|617ab86e||No useful alchemical properties.
2116942401|a484fb89||Vitriol
2116942402|31c1f48d||Rebis
2116942403|e9826431||Aether
2116942404|45093518||Quebrith
2116942405|ab6a5a32||Hydragenum
2116942406|85597daf||Vermilion
2116942407|e9dccea5||Albedo
2116942408|fc9bdf9e||Nigredo
2116942409|075e04bd||Rubedo
2116942410|514a115b|| •     Substances: Primary
2116942411|f3211ff9|| ••   Substances: Mutagen Fusion
2116942412|e78bbbbc|| ••• Substances: Mutagen Transmutation
2116942413|ea1246ae||Potions: Albedo 
2116942414|031568b5||Potions: Nigredo
2116942415|07937cc6||Potions: Rubedo
2116942416|15dda91a||If potion Toxicity is above safe threshold, time automatically slows when an enemy is about to perform an attack.
2116942417|1517d64d||If potion Toxicity is above safe threshold, time automatically slows when an enemy is about to perform an attack. Greater effect.
2116942418|1517d64e||If potion Toxicity is above safe threshold, time automatically slows when an enemy is about to perform an attack. Greatest effect.
2116942419|8d17aa9c||Decreases potion overdose damage by $I$%.
2116942420|15dda918||Extends effective duration of all mutagen decoctions by $I$% and lowers their toxicity by $I$.
2116942421|e71d7c8b||Increases critical hit chance based on missing health. Lower health means stronger effect.
2116942422|e71d7c8d||Each blow landed increases Attack Power and slows down time until damage (other than that from potion Toxicity) is taken. Chain resets after 3 seconds if no attacks are made.
2116942423|e71d7c91||Damage dealt to foes regenerates Vitality. Stronger effect at lower health.
2116942424|fc92152a||A portion of the damage dealt by enemies is reflected back on the attacker. Better armor increases reflected damage.
2116942425||W3EE_EnchantedGlyphsSkill|Increases snare duration to $I$-$I$ seconds.<br>The Warding Glyph slows targets by $I$% for 2 seconds on hit.
2116942426|c5548b40||Enchanted Glyphs
2116942427|c5548b3f||Warding Shield
2116942428|b3c8ebbc||Combustion
2116942429||W3EE_CombustionSkill|Enemies on fire have a $I$% chance to spread burning to enemies within $I$ yards.<br>Increases burning chance by $I$%.
2116942430||W3EE_WardingSkill1|Casting Quen within a half-second of getting hit allows for countering attacks with a violent discharge of shock damage.
2116942431||W3EE_FastAtkPwr|Fast attack power
2116942432||W3EE_StrongAtkPwr|Strong attack power
2116942433||W3EE_LightAtk|Fast Attacks
2116942434||W3EE_StrongAtk|Strong Attacks
2116942435||W3EE_EffectCh|Effect Chances
2116942436||W3EE_MeleeResist|Melee Resistances
2116942437||W3EE_ElementResist|Ethereal Resistances
2116942438||W3EE_EffectResist|Effect Resistances
2116942439||W3EE_Modifiers|Modifiers
2116942440||W3EE_PoiseInc|Poise increase
2116942441||W3EE_AtkSpdMod|Attack speed modifier
2116942442||W3EE_DmgValues|Damage Values
2116942443||W3EE_RegenRates|Regen Rates
2116942444||W3EE_Maluses|Penalties
2116942445||W3EE_AtkSpdRed|Attack speed reduction
2116942446||W3EE_PoiseRed|Poise reduction
2116942447||W3EE_StamRegenRed|Stamina regen reduction
2116942448||W3EE_VigRegenRed|Vigor regen reduction
2116942449||W3EE_RegenMod|Regen Modifiers
2116942450||W3EE_AtkSpdRedH|Attack Speed Reduction
2116942451||W3EE_StamRegenRedHP|Stamina regen reduction - health
2116942452||W3EE_StamRegenRedTox|Stamina regen reduction - toxicity
2116942453||W3EE_StamRegenIncAdr|Stamina regen increase - adrenaline
2116942454||W3EE_MeleeDamRed|Melee damage reduction
2116942455||W3EE_Adr|Adrenaline
2116942456||W3EE_AdrHit|Adrenaline gained per hit
2116942457||W3EE_AdrCount|Adrenaline gained per counter
2116942458||W3EE_Bonuses|Bonuses
2116942459||W3EE_StamRegenBon|Stamina regen bonus
2116942460||W3EE_VigRegenBon|Vigor regen bonus
2116942461||W3EE_Base|Base
2116942462||W3EE_Vigor|Vigor
2116942463||W3EE_LossRate|Loss Rates
2116942464||W3EE_VigReg|Vigor regen
2116942465||W3EE_VigDelay|Vigor regen delay
2116942466||W3EE_VigRegenRedHP|Vigor regen reduction - health
2116942467||W3EE_VigRegenRedTox|Vigor regen reduction - toxicity
2116942468||W3EE_VigRegenIncAdr|Vigor regen increase - adrenaline
2116942469||W3EE_VigLossL|Fast attack vigor loss on hit
2116942470||W3EE_VigLossH|Strong attack vigor loss on hit
2116942471||W3EE_VigLossSH|Super strong attack vigor loss on hit
2116942472||W3EE_Poise|Poise
2116942473||W3EE_CurPoise|Current poise
2116942474||W3EE_ResistUnbl|Resist unblockable attacks
2116942475||W3EE_AvPoise|Available Poise
2116942476||W3EE_HP|Health
2116942477||W3EE_Tox|Toxicity
2116942478||W3EE_Mut|Mutagens
2116942479||W3EE_Moment|Momentum
2116942480||W3EE_Other|Other
2116942481||W3EE_AtkSpdModH|Attack Speed Modifier
2116942482||W3EE_AtkSpd|Attack Speed
2116942483||W3EE_Stam|Stamina
2116942484||W3EE_Skill|Skills
2116942485||W3EE_AtkSpdL|Attack Speed - Light
2116942486||W3EE_AtkSpdH|Attack Speed - Heavy
2116942487||W3EE_BaseAtkSpd|Base attack speed
2116942488||W3EE_TotalAtkSpd|Total attack speed
2116942489||W3EE_AtkSpdIncSk1|Attack speed increase - Muscle Memory
2116942490||W3EE_AtkSpdIncSk2|Attack speed increase - Vigor Points
2116942491||W3EE_AtkSpdIncSk3|Attack speed increase - Strength Training
2116942492||W3EE_AddStats|Additional Stats
2116942493||W3EE_EvSpeedH|Evasion Speed
2116942494||W3EE_EvSpeed|Evasion speed modifier
2116942495||W3EE_DmgMult|Damage Multipliers
2116942496||W3EE_MelDamageMult|Melee damage multiplier
2116942497||W3EE_RangDamageMult|Ranged damage multiplier
2116942498||W3EE_SignDamageMult|Sign damage multiplier
2116942499||W3EE_BombDamageMult|Bomb damage multiplier
2116942501||W3EE_NightSight|Night sight
2116942502||W3EE_StashOpen|Open stash
2116942503||W3EE_AttDistMod|Long range attack distance modifier
2116942504||W3EE_IncSkPreview|Increase Skill Preview Level
2116942505||W3EE_DecSkPreview|Decrease Skill Preview Level
2116942506||W3EE_NextCounterG|Next Counter Group
2116942507||W3EE_PrevCounterG|Previous Counter Group
2116942508||W3EE_NextCounterT|Next Counter Type
2116942509||W3EE_PrevCounterT|Previous Counter Type
2116942510||W3EE_ModMovSpd|Modify movement speed
2116942511||W3EE_BackInjury|Dorsal Injury 
2116942512||W3EE_FrontInjury|Frontal Injury 
2116942513||W3EE_Head|Head
2116942514||W3EE_Spine|Spine
2116942515||W3EE_Arms|Arm
2116942516||W3EE_Legs|Leg
2116942517||W3EE_Chest|Chest
2116942518||W3EE_Wings|Wing
2116942519||W3EE_InjurySustained|Sustained:<br>
2116942520||W3EE_InjuryInflicted|Inflicted:<br>
2116942521|cb15c2c1||Severance - I
2116942523|cb1146c7||Every kill made with Whirl or Rend absorbs a chunk of the opponent's stamina.
2116942524|c5f738e4||Severance - II
2116942525|c5f2bcea||Casting a sign infuses the weapon with its power to be unleashed on the next Rend or Whirl attack.<br>Every kill made with Whirl or Rend absorbs a chunk of the opponent's stamina.
2116942526|f773c2e7||Obliteration - II
2116942527|f76f46ed||The weapon gets heated when drawn and causes fire damage to anything that it gets in contact with.<br>Causes more damage.
2116942528|fadd7425||Bereavement - II
2116942529|c960ea22||Obliteration - III
2116942530|c95c6e28||Killing enemies has a 50% chance to have them explode on death, causing damage in a small area.<br>The weapon is instantly set ablaze when drawn and causes fire damage to anything that it gets in contact with.<br>Causes even more damage.
2116942531||W3EE_PrevEnchReq|Previous enchantment required.
2116942532||W3EE_AlreadyHasEnch|Enchantment already applied.
2116942533||W3EE_MissingCrafting|Not enough runes or glyphs.
2116942534||W3EE_NoItem|No item selected.
2116942535||W3EE_SecondarySubstance|Secondary substance: 
2116942536||W3EE_NoIngredient|Missing Ingredient
2116942537||W3EE_NoIngredientDescr1|No
2116942538||W3EE_MutagenRed|Power mutagen
2116942539||W3EE_MutagenGreen|Endurance mutagen
2116942540||W3EE_MutagenBlue|Concentration mutagen
2116942541||W3EE_LootHerb|Number Plucked:
2116942542||W3EE_NoIngredientDescr2|available to use.
2116942543||W3EE_Flask|Empty fluid container
2116942544||W3EE_MainComp|Main:
2116942545||W3EE_BaseComp|Base:
2116942546||W3EE_MiscComp|Misc:
2116942547||W3EE_MutComp|Mutagen:
2116942548||w3ee_cycle_skill_up|Increase Preview
2116942549||w3ee_cycle_skill_down|Decrease Preview
2116942550||w3ee_cycle_ingredients|Cycle Ingredients
2116942551||w3ee_ingredient_up|Shift Forward
2116942552||w3ee_ingredient_down|Shift Backward
2116942553|dd7afaa9||Haggling
2116942554||W3EE_CoatingPotency|Applied blade oils are $I$% more powerful.
2116942555|9abde7ec||Ranged Combat
2116942556|329005f2||Allows you to perform ranged attacks with throwing knives or with your crossbow.
2116942557||W3EE_Skillpoints|Skillpoints
2116942558||W3EE_SkillProg|Progression
2116942559||W3EE_SkillGain|Skillpoint Gained
2116942560||W3EE_DeadlyPrecLvl2|Reduces the stamina costs of countering and parrying by $I$%.<br>The damage inflicted by unparriable attacks while countering is reduced by $I$%.<br>The damage inflicted by huge monster attacks while countering is also reduced by $I$%.
2116942561|dd7afa8d||Improved Conditioning
2116942562||W3EE_EndurePain|Poise value increases exponentially with toxicity up to $I$.<br>Reduces the maximum impact of toxicity on vigor regeneration by $I$%.
2116942563||W3EE_OilSec1|Oils in which all ingredients contain this secondary substance will
2116942564||W3EE_OilSec3|in addition to their standard effect
2116942565||W3EE_OilSec2Alb|
2116942566||W3EE_OilSec2Nig|
2116942567||W3EE_OilSec2Rub|
2116942568|6dcf4535||Total skillpoints needed to unlock
2116942569|b2b8b62b||Total skillpoints needed to unlock
2116942570|39ce9a1e||Place a talent here to fuse it with a mutagen.
2116942571|a369ce2f||Does sweet fuck-all.
2116942572||W3EE_Required|Required Points
2116942573|0a60997f||Stamina regeneration
2116942574||W3EE_IngredientLock|Ingredient Category Lock
2116942575||W3EE_LockNone|None
2116942576||W3EE_LockAlbedo|Albedo
2116942577||W3EE_LockRubedo|Rubedo
2116942578||W3EE_LockNigredo|Nigredo
2116942579||w3ee_ingrlock_forw|Cycle Lock Quality
2116942580||w3ee_ingrlock_backw|Cycle Lock Type
2116942581|cea74412||Critical hits dealt by ranged attacks disable monster special abilities for $I$ second(s).
2116942582|c3f538a2||Sword attacks deal $S$% more damage to opponents with unparriable attacks. In all other cases, if the attacker's Vitality is less than $S$%, a counterattack immediately triggers a finisher.
2116942583||W3EE_CombatAnim|Animation - Combat Animations
2116942584||W3EE_SkillrateGeneral|General - Skill Rate Multiplier
2116942585||fhud_hideMonsterNames|Hide monster names
2116942586||fhud_enableWolfModuleOnVigorChanged|Enable HP bar on vigor changed
2116942587|295c2a6b||Increases critical hit chance and armor piercing at the cost of attack speed. Extended duration.<br>Critical hits have a 25% chance to trigger a frenzy which slows time by 50% for two seconds.
2116942588||W3EE_AttDistModMed|Medium range attack distance modifier
2116942589||attribute_name_vigor_regen|Vigor regen
2116942590||W3EE_LynxSkill|Each piece of light armor worn decreases injury chance and stamina regeneration delay by $I$%.
2116942591||W3EE_BearSkill|Each piece of heavy armor worn increases Geralt's stamina regeneration by $F$ and lowers the poise threshold to resist unblockable attacks by $F$%.
2116942592||W3EE_MeditationCameraLock|Meditation - Camera Lock
2116942593||W3EE_PAPMult|Armor Piercing Multiplier - Player
2116942594||W3EE_EAPMult|Armor Piercing Multiplier - Enemies
2116942595||W3EE_ELightAPMult|Armor Piercing Multiplier - Enemy Fast Attacks
2116942596||W3EE_EHeavyAPMult|Armor Piercing Multiplier - Enemy Strong Attacks
2116942597|bab1daf5||Sign Intensity and damage dealt scales exponentially with your Toxicity level, up to a maximum of $S$%.
2116942598|1f5adb4f||Killing a foe with a fully loaded sword will expend its charge to permanently increase the weapon's damage. Damage is increased by: $S$ (to a maximum of $S$).
2116942599|c3f5389e||Each time you are injured in melee combat, the attacking opponent receives damage in the amount of 0.5% of your current Vitality for every percentage of Toxicity (currently $S$, up to a maximum of $S$).
2116942600|15dda91b||If Toxicity is above the safe threshold, each opponent killed increases critical hit chance by $I$% for the duration of that fight.
2116942601|754d1895||Beneficial effects from food and drinks last for $I$% longer.
2116942602||item_name_bodkin_bolt|Bodkin bolt
2116942603||W3EE_QuickLoad|Quick load
2116942604||attribute_name_HeavyKnockdownEffect|Heavy knockdown chance
2116942605||attribute_name_KnockdownEffect|Knockdown chance
2116942606||W3EE_CripplingShot1|Each ranged attack has a $I$% chance to cause bleeding.
2116942607||W3EE_CripplingShot2|Each ranged attack has an additional $I$% chance to cause bleeding.<br>Critical hits have $I$% chance to stagger opponents.
2116942608|6c1d3ba4||Each set of brewing ingredients has a 30% chance to yield an additional oil or potion.
2116942609|00000000||Werewolves are active at night, particularly when the moon is full. Though they hunt alone, when threatened they will summon wolves to aid them. Werewolves rarely feel the need to flee, for few adversaries put up much of a fight against them. They strike as swiftly as lightning with claws sharp as razors that easily shred even heavy armor; a witcher would thus be wise to avoid getting hit altogether and equip lighter armor. A man cursed with lycanthropy grows fur all over his body, fur that can be easily set aflame by Igni or Dancing Star. For a creature its size it can be easily bled and injured, a silver blade coated in either brown oil or Falka's blood will thus prove effective.<br><br>A werewolf's curse can at times be lifted, yet there is no universal, surefire method for doing this. A witcher seeking to undertake such a task must therefore equip himself with a great deal of patience.<br><br><i>"If you stay at a medium distance of a werewolf, it will usually try to close the gap with an easily dodgeable jumping attack. Werewolves are quick to retaliate after they get struck, anticipate this and be ready to riposte after each one of your strikes."</i><br>- Words of wisdom, from an Old Witcher	
2116942610|00000000||Regardless of color, all archespores fight using similar methods: attacking with powerful, jaw-like leaves. If their victim is out of reach, they can also spray caustic acid which, if it makes any contact whatsoever with the skin, can provoke a reaction similar to that caused by severe poisoning; remedy this with a dose of golden oriole.<br><br>Like other plants, archespores thrive in sunlight and are significantly more ferocious on sunny noons. Archespores luckily also share a plant's weaknesses, and are extremely vulnerable to fire, which is one of the most effective methods of fighting them. Archespores do not like strong vibrations, which cause them to flee underground at once. Make no mistake: despite being a plant in almost every way, their nature is that of a cursed creature and silver weaponry should be used to combat archespores.
